GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,StateSpace(Size),Actions(MCTS-Simple),Actions(Player-1),Actions(RuleBased),Actions(Actions Played Description),Actions(Player-0),Actions(Size-RuleBased),Actions(Size-MCTS-Simple),Actions(Action Space Size),Actions(Actions Played),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(PlayerName-1),FloorPenalties(PlayerName-0),FloorPenalties(Player-1),FloorPenalties(Player-0),FloorPenalties(PlayerName-1)
205897768,Azul,4,ACTION_CHOSEN,41,38,2,115,104,,,games.azul.actions.TakeTilesAction@327bfb07,Player 0 takes BLUE tiles from center to pattern line 1,games.azul.actions.TakeTilesAction@327bfb07,13,,13,games.azul.actions.TakeTilesAction@327bfb07,4.0,RuleBased,9.0,11.0,13.0,MCTS-Simple,RuleBased,7,12,MCTS-Simple
205897768,Azul,4,ACTION_CHOSEN,42,39,2,115,103,games.azul.actions.TakeTilesAction@592e24db,games.azul.actions.TakeTilesAction@592e24db,,Player 1 takes WHITE tiles from factory 0 to pattern line 3,,,10,10,games.azul.actions.TakeTilesAction@592e24db,4.0,RuleBased,9.0,11.0,13.0,MCTS-Simple,RuleBased,7,12,MCTS-Simple
205897768,Azul,4,ACTION_CHOSEN,43,40,2,115,102,,,games.azul.actions.TakeTilesAction@327bfb07,Player 0 takes BLUE tiles from center to pattern line 1,games.azul.actions.TakeTilesAction@327bfb07,6,,6,games.azul.actions.TakeTilesAction@327bfb07,4.0,RuleBased,9.0,11.0,13.0,MCTS-Simple,RuleBased,7,12,MCTS-Simple
205897768,Azul,4,ACTION_CHOSEN,44,41,2,115,101,games.azul.actions.TakeTilesAction@2fcfd7a6,games.azul.actions.TakeTilesAction@2fcfd7a6,,Player 1 takes RED tiles from center to pattern line 1,,,4,4,games.azul.actions.TakeTilesAction@2fcfd7a6,4.0,RuleBased,9.0,11.0,13.0,MCTS-Simple,RuleBased,7,12,MCTS-Simple
205897768,Azul,4,ACTION_CHOSEN,45,42,2,115,100,,,games.azul.actions.TakeTilesAction@6612a01a,Player 0 takes BLACK tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@6612a01a,2,,2,games.azul.actions.TakeTilesAction@6612a01a,4.0,RuleBased,9.0,11.0,13.0,MCTS-Simple,RuleBased,7,12,MCTS-Simple
205897768,Azul,5,ACTION_CHOSEN,46,42,2,115,106,,,games.azul.actions.TakeTilesAction@256fa650,Player 0 takes YELLOW tiles from factory 0 to pattern line 2,games.azul.actions.TakeTilesAction@256fa650,32,,32,games.azul.actions.TakeTilesAction@256fa650,12.0,RuleBased,9.0,15.0,21.0,MCTS-Simple,RuleBased,8,15,MCTS-Simple
205897768,Azul,5,ACTION_CHOSEN,47,43,2,115,105,games.azul.actions.TakeTilesAction@6613275d,games.azul.actions.TakeTilesAction@6613275d,,Player 1 takes BLACK tiles from factory 4 to pattern line 4,,,30,30,games.azul.actions.TakeTilesAction@6613275d,12.0,RuleBased,9.0,15.0,21.0,MCTS-Simple,RuleBased,8,15,MCTS-Simple
205897768,Azul,5,ACTION_CHOSEN,48,44,2,115,104,,,games.azul.actions.TakeTilesAction@256fadb3,Player 0 takes YELLOW tiles from factory 2 to pattern line 1,games.azul.actions.TakeTilesAction@256fadb3,23,,23,games.azul.actions.TakeTilesAction@256fadb3,12.0,RuleBased,9.0,15.0,21.0,MCTS-Simple,RuleBased,8,15,MCTS-Simple
205897768,Azul,5,ACTION_CHOSEN,49,45,2,115,102,games.azul.actions.TakeTilesAction@592e301e,games.azul.actions.TakeTilesAction@592e301e,,Player 1 takes WHITE tiles from factory 3 to pattern line 3,,,21,21,games.azul.actions.TakeTilesAction@592e301e,12.0,RuleBased,9.0,15.0,21.0,MCTS-Simple,RuleBased,8,15,MCTS-Simple
205897768,Azul,5,ACTION_CHOSEN,50,46,2,115,101,,,games.azul.actions.TakeTilesAction@2fcf6385,Player 0 takes RED tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@2fcf6385,15,,15,games.azul.actions.TakeTilesAction@2fcf6385,12.0,RuleBased,9.0,15.0,21.0,MCTS-Simple,RuleBased,8,15,MCTS-Simple
205897768,Azul,5,ACTION_CHOSEN,51,47,2,115,97,games.azul.actions.TakeTilesAction@2fcfdeea,games.azul.actions.TakeTilesAction@2fcfdeea,,Player 1 takes RED tiles from factory 1 to floor line,,,13,13,games.azul.actions.TakeTilesAction@2fcfdeea,12.0,RuleBased,9.0,15.0,21.0,MCTS-Simple,RuleBased,8,15,MCTS-Simple
205897768,Azul,5,ACTION_CHOSEN,52,48,2,115,97,,,games.azul.actions.TakeTilesAction@592dacda,Player 0 takes WHITE tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@592dacda,5,,5,games.azul.actions.TakeTilesAction@592dacda,12.0,RuleBased,9.0,15.0,21.0,MCTS-Simple,RuleBased,8,15,MCTS-Simple
205897768,Azul,5,ACTION_CHOSEN,53,49,2,115,94,games.azul.actions.TakeTilesAction@66131498,games.azul.actions.TakeTilesAction@66131498,,Player 1 takes BLACK tiles from center to pattern line 4,,,8,8,games.azul.actions.TakeTilesAction@66131498,12.0,RuleBased,9.0,15.0,21.0,MCTS-Simple,RuleBased,8,15,MCTS-Simple
205897768,Azul,5,ACTION_CHOSEN,54,50,2,115,93,,,games.azul.actions.TakeTilesAction@256fa232,Player 0 takes YELLOW tiles from center to floor line,games.azul.actions.TakeTilesAction@256fa232,2,,2,games.azul.actions.TakeTilesAction@256fa232,12.0,RuleBased,9.0,15.0,21.0,MCTS-Simple,RuleBased,8,15,MCTS-Simple
205897768,Azul,5,ACTION_CHOSEN,55,51,2,115,93,games.azul.actions.TakeTilesAction@327c6f47,games.azul.actions.TakeTilesAction@327c6f47,,Player 1 takes BLUE tiles from center to pattern line 0,,,2,2,games.azul.actions.TakeTilesAction@327c6f47,12.0,RuleBased,9.0,15.0,21.0,MCTS-Simple,RuleBased,8,15,MCTS-Simple
1325939940,Azul,1,ACTION_CHOSEN,0,0,2,116,117,,,games.azul.actions.TakeTilesAction@2fcf762b,Player 0 takes RED tiles from factory 4 to pattern line 2,games.azul.actions.TakeTilesAction@2fcf762b,90,,90,games.azul.actions.TakeTilesAction@2fcf762b,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1325939940,Azul,1,ACTION_CHOSEN,1,1,2,116,114,games.azul.actions.TakeTilesAction@327c72e9,games.azul.actions.TakeTilesAction@327c72e9,,Player 1 takes BLUE tiles from factory 0 to floor line,,,84,84,games.azul.actions.TakeTilesAction@327c72e9,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1325939940,Azul,1,ACTION_CHOSEN,2,2,2,116,114,,,games.azul.actions.TakeTilesAction@2fcf6e8a,Player 0 takes RED tiles from factory 2 to pattern line 1,games.azul.actions.TakeTilesAction@2fcf6e8a,65,,65,games.azul.actions.TakeTilesAction@2fcf6e8a,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1325939940,Azul,1,ACTION_CHOSEN,3,3,2,116,112,games.azul.actions.TakeTilesAction@25701e13,games.azul.actions.TakeTilesAction@25701e13,,Player 1 takes YELLOW tiles from factory 1 to floor line,,,66,66,games.azul.actions.TakeTilesAction@25701e13,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1325939940,Azul,1,ACTION_CHOSEN,4,4,2,116,112,,,games.azul.actions.TakeTilesAction@256fb155,Player 0 takes YELLOW tiles from factory 3 to pattern line 0,games.azul.actions.TakeTilesAction@256fb155,28,,28,games.azul.actions.TakeTilesAction@256fb155,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1325939940,Azul,1,ACTION_CHOSEN,5,5,2,116,111,games.azul.actions.TakeTilesAction@6613145a,games.azul.actions.TakeTilesAction@6613145a,,Player 1 takes BLACK tiles from center to pattern line 2,,,24,24,games.azul.actions.TakeTilesAction@6613145a,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1325939940,Azul,1,ACTION_CHOSEN,6,6,2,116,107,,,games.azul.actions.TakeTilesAction@592dacbb,Player 0 takes WHITE tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@592dacbb,9,,9,games.azul.actions.TakeTilesAction@592dacbb,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1325939940,Azul,1,ACTION_CHOSEN,7,7,2,116,104,games.azul.actions.TakeTilesAction@2fcfd768,games.azul.actions.TakeTilesAction@2fcfd768,,Player 1 takes RED tiles from center to floor line,,,10,10,games.azul.actions.TakeTilesAction@2fcfd768,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1325939940,Azul,1,ACTION_CHOSEN,8,8,2,116,104,,,games.azul.actions.TakeTilesAction@327bfb64,Player 0 takes BLUE tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@327bfb64,2,,2,games.azul.actions.TakeTilesAction@327bfb64,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1325939940,Azul,2,ACTION_CHOSEN,9,8,2,116,112,,,games.azul.actions.TakeTilesAction@6612ab1f,Player 0 takes BLACK tiles from factory 2 to pattern line 1,games.azul.actions.TakeTilesAction@6612ab1f,61,,61,games.azul.actions.TakeTilesAction@6612ab1f,3.0,RuleBased,0.0,1.5,3.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1325939940,Azul,2,ACTION_CHOSEN,10,9,2,116,110,games.azul.actions.TakeTilesAction@327c7308,games.azul.actions.TakeTilesAction@327c7308,,Player 1 takes BLUE tiles from factory 0 to pattern line 0,,,89,89,games.azul.actions.TakeTilesAction@327c7308,3.0,RuleBased,0.0,1.5,3.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1325939940,Azul,2,ACTION_CHOSEN,11,10,2,116,109,,,games.azul.actions.TakeTilesAction@256fa28f,Player 0 takes YELLOW tiles from center to pattern line 2,games.azul.actions.TakeTilesAction@256fa28f,39,,39,games.azul.actions.TakeTilesAction@256fa28f,3.0,RuleBased,0.0,1.5,3.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1325939940,Azul,2,ACTION_CHOSEN,12,11,2,116,105,games.azul.actions.TakeTilesAction@2fcfdf28,games.azul.actions.TakeTilesAction@2fcfdf28,,Player 1 takes RED tiles from factory 1 to pattern line 1,,,59,59,games.azul.actions.TakeTilesAction@2fcfdf28,3.0,RuleBased,0.0,1.5,3.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1325939940,Azul,2,ACTION_CHOSEN,13,12,2,116,104,,,games.azul.actions.TakeTilesAction@2fcf6328,Player 0 takes RED tiles from center to pattern line 0,games.azul.actions.TakeTilesAction@2fcf6328,23,,23,games.azul.actions.TakeTilesAction@2fcf6328,3.0,RuleBased,0.0,1.5,3.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1325939940,Azul,2,ACTION_CHOSEN,14,13,2,116,103,games.azul.actions.TakeTilesAction@592e303d,games.azul.actions.TakeTilesAction@592e303d,,Player 1 takes WHITE tiles from factory 3 to pattern line 4,,,36,36,games.azul.actions.TakeTilesAction@592e303d,3.0,RuleBased,0.0,1.5,3.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1325939940,Azul,2,ACTION_CHOSEN,15,14,2,116,102,,,games.azul.actions.TakeTilesAction@592dbf80,Player 0 takes WHITE tiles from factory 4 to pattern line 3,games.azul.actions.TakeTilesAction@592dbf80,11,,11,games.azul.actions.TakeTilesAction@592dbf80,3.0,RuleBased,0.0,1.5,3.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1325939940,Azul,2,ACTION_CHOSEN,16,15,2,116,101,games.azul.actions.TakeTilesAction@2570170d,games.azul.actions.TakeTilesAction@2570170d,,Player 1 takes YELLOW tiles from center to pattern line 3,,,16,16,games.azul.actions.TakeTilesAction@2570170d,3.0,RuleBased,0.0,1.5,3.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1325939940,Azul,2,ACTION_CHOSEN,17,16,2,116,99,,,games.azul.actions.TakeTilesAction@327bfb64,Player 0 takes BLUE tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@327bfb64,5,,5,games.azul.actions.TakeTilesAction@327bfb64,3.0,RuleBased,0.0,1.5,3.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1325939940,Azul,2,ACTION_CHOSEN,18,17,2,116,97,games.azul.actions.TakeTilesAction@592e20fb,games.azul.actions.TakeTilesAction@592e20fb,,Player 1 takes WHITE tiles from center to pattern line 2,,,7,7,games.azul.actions.TakeTilesAction@592e20fb,3.0,RuleBased,0.0,1.5,3.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1325939940,Azul,2,ACTION_CHOSEN,19,18,2,116,94,,,games.azul.actions.TakeTilesAction@2fcf6309,Player 0 takes RED tiles from center to floor line,games.azul.actions.TakeTilesAction@2fcf6309,2,,2,games.azul.actions.TakeTilesAction@2fcf6309,3.0,RuleBased,0.0,1.5,3.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1325939940,Azul,2,ACTION_CHOSEN,20,19,2,116,94,games.azul.actions.TakeTilesAction@661313fd,games.azul.actions.TakeTilesAction@661313fd,,Player 1 takes BLACK tiles from center to floor line,,,1,1,games.azul.actions.TakeTilesAction@661313fd,3.0,RuleBased,0.0,1.5,3.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1325939940,Azul,3,ACTION_CHOSEN,21,19,2,116,109,games.azul.actions.TakeTilesAction@25701ace,games.azul.actions.TakeTilesAction@25701ace,,Player 1 takes YELLOW tiles from factory 0 to pattern line 3,,,46,46,games.azul.actions.TakeTilesAction@25701ace,9.0,RuleBased,1.0,5.5,10.0,MCTS-Simple,RuleBased,3,7,MCTS-Simple
1325939940,Azul,3,ACTION_CHOSEN,22,20,2,116,108,,,games.azul.actions.TakeTilesAction@327c0669,Player 0 takes BLUE tiles from factory 2 to pattern line 2,games.azul.actions.TakeTilesAction@327c0669,61,,61,games.azul.actions.TakeTilesAction@327c0669,9.0,RuleBased,1.0,5.5,10.0,MCTS-Simple,RuleBased,3,7,MCTS-Simple
1325939940,Azul,3,ACTION_CHOSEN,23,21,2,116,105,games.azul.actions.TakeTilesAction@2fcfdf09,games.azul.actions.TakeTilesAction@2fcfdf09,,Player 1 takes RED tiles from factory 1 to pattern line 0,,,40,40,games.azul.actions.TakeTilesAction@2fcfdf09,9.0,RuleBased,1.0,5.5,10.0,MCTS-Simple,RuleBased,3,7,MCTS-Simple
1325939940,Azul,3,ACTION_CHOSEN,24,22,2,116,104,,,games.azul.actions.TakeTilesAction@6612b282,Player 0 takes BLACK tiles from factory 4 to pattern line 0,games.azul.actions.TakeTilesAction@6612b282,32,,32,games.azul.actions.TakeTilesAction@6612b282,9.0,RuleBased,1.0,5.5,10.0,MCTS-Simple,RuleBased,3,7,MCTS-Simple
1325939940,Azul,3,ACTION_CHOSEN,25,23,2,116,103,games.azul.actions.TakeTilesAction@592e2fa2,games.azul.actions.TakeTilesAction@592e2fa2,,Player 1 takes WHITE tiles from factory 3 to floor line,,,18,18,games.azul.actions.TakeTilesAction@592e2fa2,9.0,RuleBased,1.0,5.5,10.0,MCTS-Simple,RuleBased,3,7,MCTS-Simple
1325939940,Azul,3,ACTION_CHOSEN,26,24,2,116,103,,,games.azul.actions.TakeTilesAction@2fcf6385,Player 0 takes RED tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@2fcf6385,13,,13,games.azul.actions.TakeTilesAction@2fcf6385,9.0,RuleBased,1.0,5.5,10.0,MCTS-Simple,RuleBased,3,7,MCTS-Simple
1325939940,Azul,3,ACTION_CHOSEN,27,25,2,116,98,games.azul.actions.TakeTilesAction@327c6f85,games.azul.actions.TakeTilesAction@327c6f85,,Player 1 takes BLUE tiles from center to pattern line 2,,,8,8,games.azul.actions.TakeTilesAction@327c6f85,9.0,RuleBased,1.0,5.5,10.0,MCTS-Simple,RuleBased,3,7,MCTS-Simple
1325939940,Azul,3,ACTION_CHOSEN,28,26,2,116,95,,,games.azul.actions.TakeTilesAction@256fa270,Player 0 takes YELLOW tiles from center to pattern line 1,games.azul.actions.TakeTilesAction@256fa270,5,,5,games.azul.actions.TakeTilesAction@256fa270,9.0,RuleBased,1.0,5.5,10.0,MCTS-Simple,RuleBased,3,7,MCTS-Simple
1325939940,Azul,3,ACTION_CHOSEN,29,27,2,116,94,games.azul.actions.TakeTilesAction@592e2139,games.azul.actions.TakeTilesAction@592e2139,,Player 1 takes WHITE tiles from center to pattern line 4,,,3,3,games.azul.actions.TakeTilesAction@592e2139,9.0,RuleBased,1.0,5.5,10.0,MCTS-Simple,RuleBased,3,7,MCTS-Simple
1325939940,Azul,3,ACTION_CHOSEN,30,28,2,116,91,,,games.azul.actions.TakeTilesAction@66129f9e,Player 0 takes BLACK tiles from center to floor line,games.azul.actions.TakeTilesAction@66129f9e,1,,1,games.azul.actions.TakeTilesAction@66129f9e,9.0,RuleBased,1.0,5.5,10.0,MCTS-Simple,RuleBased,3,7,MCTS-Simple
1325939940,Azul,4,ACTION_CHOSEN,31,28,2,116,104,,,games.azul.actions.TakeTilesAction@256fa9f2,Player 0 takes YELLOW tiles from factory 1 to pattern line 1,games.azul.actions.TakeTilesAction@256fa9f2,47,,47,games.azul.actions.TakeTilesAction@256fa9f2,12.0,RuleBased,4.0,10.0,16.0,MCTS-Simple,RuleBased,5,10,MCTS-Simple
1325939940,Azul,4,ACTION_CHOSEN,32,29,2,116,103,games.azul.actions.TakeTilesAction@257025b4,games.azul.actions.TakeTilesAction@257025b4,,Player 1 takes YELLOW tiles from factory 3 to pattern line 0,,,39,39,games.azul.actions.TakeTilesAction@257025b4,12.0,RuleBased,4.0,10.0,16.0,MCTS-Simple,RuleBased,5,10,MCTS-Simple
1325939940,Azul,4,ACTION_CHOSEN,33,30,2,116,102,,,games.azul.actions.TakeTilesAction@592db01f,Player 0 takes WHITE tiles from factory 0 to pattern line 0,games.azul.actions.TakeTilesAction@592db01f,34,,34,games.azul.actions.TakeTilesAction@592db01f,12.0,RuleBased,4.0,10.0,16.0,MCTS-Simple,RuleBased,5,10,MCTS-Simple
1325939940,Azul,4,ACTION_CHOSEN,34,31,2,116,101,games.azul.actions.TakeTilesAction@592e3363,games.azul.actions.TakeTilesAction@592e3363,,Player 1 takes WHITE tiles from factory 4 to floor line,,,18,18,games.azul.actions.TakeTilesAction@592e3363,12.0,RuleBased,4.0,10.0,16.0,MCTS-Simple,RuleBased,5,10,MCTS-Simple
1325939940,Azul,4,ACTION_CHOSEN,35,32,2,116,101,,,games.azul.actions.TakeTilesAction@6612a01a,Player 0 takes BLACK tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@6612a01a,14,,14,games.azul.actions.TakeTilesAction@6612a01a,12.0,RuleBased,4.0,10.0,16.0,MCTS-Simple,RuleBased,5,10,MCTS-Simple
1325939940,Azul,4,ACTION_CHOSEN,36,33,2,116,96,games.azul.actions.TakeTilesAction@66131f40,games.azul.actions.TakeTilesAction@66131f40,,Player 1 takes BLACK tiles from factory 2 to floor line,,,11,11,games.azul.actions.TakeTilesAction@66131f40,12.0,RuleBased,4.0,10.0,16.0,MCTS-Simple,RuleBased,5,10,MCTS-Simple
1325939940,Azul,4,ACTION_CHOSEN,37,34,2,116,96,,,games.azul.actions.TakeTilesAction@327bfb64,Player 0 takes BLUE tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@327bfb64,4,,4,games.azul.actions.TakeTilesAction@327bfb64,12.0,RuleBased,4.0,10.0,16.0,MCTS-Simple,RuleBased,5,10,MCTS-Simple
1325939940,Azul,4,ACTION_CHOSEN,38,35,2,116,95,games.azul.actions.TakeTilesAction@257016ee,games.azul.actions.TakeTilesAction@257016ee,,Player 1 takes YELLOW tiles from center to pattern line 2,,,6,6,games.azul.actions.TakeTilesAction@257016ee,12.0,RuleBased,4.0,10.0,16.0,MCTS-Simple,RuleBased,5,10,MCTS-Simple
1325939940,Azul,4,ACTION_CHOSEN,39,36,2,116,92,,,games.azul.actions.TakeTilesAction@2fcf6309,Player 0 takes RED tiles from center to floor line,games.azul.actions.TakeTilesAction@2fcf6309,1,,1,games.azul.actions.TakeTilesAction@2fcf6309,12.0,RuleBased,4.0,10.0,16.0,MCTS-Simple,RuleBased,5,10,MCTS-Simple
1325939940,Azul,5,ACTION_CHOSEN,40,36,2,116,109,,,games.azul.actions.TakeTilesAction@327c0a0b,Player 0 takes BLUE tiles from factory 3 to pattern line 1,games.azul.actions.TakeTilesAction@327c0a0b,46,,46,games.azul.actions.TakeTilesAction@327c0a0b,21.0,RuleBased,3.0,13.5,24.0,MCTS-Simple,RuleBased,7,14,MCTS-Simple
1325939940,Azul,5,ACTION_CHOSEN,41,37,2,116,107,games.azul.actions.TakeTilesAction@592e20bd,games.azul.actions.TakeTilesAction@592e20bd,,Player 1 takes WHITE tiles from center to pattern line 0,,,31,31,games.azul.actions.TakeTilesAction@592e20bd,21.0,RuleBased,3.0,13.5,24.0,MCTS-Simple,RuleBased,7,14,MCTS-Simple
1325939940,Azul,5,ACTION_CHOSEN,42,38,2,116,105,,,games.azul.actions.TakeTilesAction@327bfea9,Player 0 takes BLUE tiles from factory 0 to pattern line 0,games.azul.actions.TakeTilesAction@327bfea9,33,,33,games.azul.actions.TakeTilesAction@327bfea9,21.0,RuleBased,3.0,13.5,24.0,MCTS-Simple,RuleBased,7,14,MCTS-Simple
1325939940,Azul,5,ACTION_CHOSEN,43,39,2,116,104,games.azul.actions.TakeTilesAction@592e209e,games.azul.actions.TakeTilesAction@592e209e,,Player 1 takes WHITE tiles from center to floor line,,,19,19,games.azul.actions.TakeTilesAction@592e209e,21.0,RuleBased,3.0,13.5,24.0,MCTS-Simple,RuleBased,7,14,MCTS-Simple
1325939940,Azul,5,ACTION_CHOSEN,44,40,2,116,104,,,games.azul.actions.TakeTilesAction@256fb573,Player 0 takes YELLOW tiles from factory 4 to pattern line 3,games.azul.actions.TakeTilesAction@256fb573,24,,24,games.azul.actions.TakeTilesAction@256fb573,21.0,RuleBased,3.0,13.5,24.0,MCTS-Simple,RuleBased,7,14,MCTS-Simple
1325939940,Azul,5,ACTION_CHOSEN,45,41,2,116,101,games.azul.actions.TakeTilesAction@2fcfe308,games.azul.actions.TakeTilesAction@2fcfe308,,Player 1 takes RED tiles from factory 2 to pattern line 2,,,15,15,games.azul.actions.TakeTilesAction@2fcfe308,21.0,RuleBased,3.0,13.5,24.0,MCTS-Simple,RuleBased,7,14,MCTS-Simple
1325939940,Azul,5,ACTION_CHOSEN,46,42,2,116,100,,,games.azul.actions.TakeTilesAction@592db41e,Player 0 takes WHITE tiles from factory 1 to pattern line 2,games.azul.actions.TakeTilesAction@592db41e,18,,18,games.azul.actions.TakeTilesAction@592db41e,21.0,RuleBased,3.0,13.5,24.0,MCTS-Simple,RuleBased,7,14,MCTS-Simple
1325939940,Azul,5,ACTION_CHOSEN,47,43,2,116,98,games.azul.actions.TakeTilesAction@2fcfd7c5,games.azul.actions.TakeTilesAction@2fcfd7c5,,Player 1 takes RED tiles from center to pattern line 2,,,9,9,games.azul.actions.TakeTilesAction@2fcfd7c5,21.0,RuleBased,3.0,13.5,24.0,MCTS-Simple,RuleBased,7,14,MCTS-Simple
1325939940,Azul,5,ACTION_CHOSEN,48,44,2,116,96,,,games.azul.actions.TakeTilesAction@592dac9c,Player 0 takes WHITE tiles from center to pattern line 2,games.azul.actions.TakeTilesAction@592dac9c,9,,9,games.azul.actions.TakeTilesAction@592dac9c,21.0,RuleBased,3.0,13.5,24.0,MCTS-Simple,RuleBased,7,14,MCTS-Simple
1325939940,Azul,5,ACTION_CHOSEN,49,45,2,116,95,games.azul.actions.TakeTilesAction@2570170d,games.azul.actions.TakeTilesAction@2570170d,,Player 1 takes YELLOW tiles from center to pattern line 3,,,4,4,games.azul.actions.TakeTilesAction@2570170d,21.0,RuleBased,3.0,13.5,24.0,MCTS-Simple,RuleBased,7,14,MCTS-Simple
1325939940,Azul,5,ACTION_CHOSEN,50,46,2,116,94,,,games.azul.actions.TakeTilesAction@6612a039,Player 0 takes BLACK tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@6612a039,3,,3,games.azul.actions.TakeTilesAction@6612a039,21.0,RuleBased,3.0,13.5,24.0,MCTS-Simple,RuleBased,7,14,MCTS-Simple
1325939940,Azul,5,ACTION_CHOSEN,51,47,2,116,91,games.azul.actions.TakeTilesAction@327c6f28,games.azul.actions.TakeTilesAction@327c6f28,,Player 1 takes BLUE tiles from center to floor line,,,1,1,games.azul.actions.TakeTilesAction@327c6f28,21.0,RuleBased,3.0,13.5,24.0,MCTS-Simple,RuleBased,7,14,MCTS-Simple
-248792245,Azul,1,ACTION_CHOSEN,0,0,2,117,117,,,games.azul.actions.TakeTilesAction@592db7df,Player 0 takes WHITE tiles from factory 2 to pattern line 2,games.azul.actions.TakeTilesAction@592db7df,78,,78,games.azul.actions.TakeTilesAction@592db7df,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
-248792245,Azul,1,ACTION_CHOSEN,1,1,2,117,114,games.azul.actions.TakeTilesAction@2fcfdf66,games.azul.actions.TakeTilesAction@2fcfdf66,,Player 1 takes RED tiles from factory 1 to pattern line 3,,,72,72,games.azul.actions.TakeTilesAction@2fcfdf66,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
-248792245,Azul,1,ACTION_CHOSEN,2,2,2,117,113,,,games.azul.actions.TakeTilesAction@6612aee0,Player 0 takes BLACK tiles from factory 3 to pattern line 1,games.azul.actions.TakeTilesAction@6612aee0,55,,55,games.azul.actions.TakeTilesAction@6612aee0,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
-248792245,Azul,1,ACTION_CHOSEN,3,3,2,117,111,games.azul.actions.TakeTilesAction@2fcfdba5,games.azul.actions.TakeTilesAction@2fcfdba5,,Player 1 takes RED tiles from factory 0 to pattern line 3,,,52,52,games.azul.actions.TakeTilesAction@2fcfdba5,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
-248792245,Azul,1,ACTION_CHOSEN,4,4,2,117,110,,,games.azul.actions.TakeTilesAction@2fcf6328,Player 0 takes RED tiles from center to pattern line 0,games.azul.actions.TakeTilesAction@2fcf6328,28,,28,games.azul.actions.TakeTilesAction@2fcf6328,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
-248792245,Azul,1,ACTION_CHOSEN,5,5,2,117,108,games.azul.actions.TakeTilesAction@592e2139,games.azul.actions.TakeTilesAction@592e2139,,Player 1 takes WHITE tiles from center to pattern line 4,,,30,30,games.azul.actions.TakeTilesAction@592e2139,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
-248792245,Azul,1,ACTION_CHOSEN,6,6,2,117,107,,,games.azul.actions.TakeTilesAction@256fa2ae,Player 0 takes YELLOW tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@256fa2ae,15,,15,games.azul.actions.TakeTilesAction@256fa2ae,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
